ROWIDX DESCRIPTION MANUFACTURER BRAND MATERIAL NUM1 PACKAGING NUM2 RANDOM
81 45162f3746373a1833e6adfa1587cd675d0d128459baf35abb15d5bffffac591 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 cae2c8d5513e897b79c2f71b7e14bdef878a76c92496ed7a61c19a124d4b5ba4 f56f27b02b24800bee51fcd9ce0f2669c33245ce23b7baa1b5cd2d7db26c782f 6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443 696e1c8365306c6c6cf48a5a82e74842d203444e23296bb9efd74252c0dc9dc1 b823aa3a309d9755fc251a0eab974c6a3b65808cb2adf84b416bfb316df4dd0b bec0bc0aac844470908edcbdc50a11566347e5ef29f6223e980ea38e27e0d239
82 a5890dd5aabea0ff49a439c514c51cdde933af1dc45e870213bf582ed7505268 6dac556156cad75f59c2aa225ae4d194b5e7d8126811533892357be74d278e65 0d116449e1f28ce91ae38c0b49b74500c493e8673da0b24c8960c7244b565b73 11f851a49fc4dbcd86d13561c818aa7a0ec5552d1b9fd3b37a1190725973bb8c 6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918 8eaade55ca8efbf75329637d6623457614b964f8dff3a49ce509b9cdbacc5685 e572e55202fa058308656ca1316b895d8bd5ba54e54285cf0cfe5ce26065b6f9 9e1289c7c64b6810ab4c604260e4efa6493928fd4afac0874228d0a2f603de14
83 daf79af1c92b4d38f53dc392b102795a89ccbc8c786d4b38ea7be4e48a1f67bc 6dac556156cad75f59c2aa225ae4d194b5e7d8126811533892357be74d278e65 99911fc53f43daf14363b71a9188d66ee3bf8294bd17be7ce741aa7433840a93 e585c69e4fe8344f60a3ded775d62fe37daf9e51f29c04cc10018bc1eac49217 31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617 65ac7aacf1ab25464fe443bbe665a239f633e3374659ba387e02f895cbeff861 1c25f6c468729b32acc980dd58e2f8cd2a2945c1d89aebe6c427707963b5e222 716ac8ba47fbefa32d36a163f96153a3b76561731de8d07c9e97e37c4ef1ebe3
84 e8b69edf0d4c7707b78e8e4fc83834c8e30664e43067da1bd1d83f8062559379 3b1c6d0e931f4cb10de72e86299b92e0c5a1e401a4e816bc5fbe791f7e543aa7 630bc8625184f941f8aa587fb3d2d7a26a734f676e738443f0b39891a3c20734 f85d3b88dafeee76e8f9b4519e6114a9f31f36b3376fda6bb90c8f618e80508f 5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca 315c12a9c7c014aa0b7943fb476138eaee671a9b8f21d0aa1ecdf46e4b594cd2 a990e26018560a341247efe1a98d172793c83596c9e7ec2aadec8168b1b07418 6df5bbd01fc39311c1c88a9c3baa61aaf15d0a9d822b69e142cc8c12bdc2ace2
85 4aa88081cf23fdf669e37acf0a74e22a6f53bc8d171749713b15f6f5ace9a71f 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 12bdafb56f689dcebd8a543142e91d12f8ef394d48e8f11837f12cdef440d6b1 eacb6800aad447bdd7618003a40c7a1e6192545b775afb76e559baa5336c5a5d b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9 d5cd527b9b0c36f949961083944d5e3305b7c0b17d7685d77afd2a4bd280127e 1a25b7f79324ff6e75db37e9a46acb614f873ebc0b01988185bc526d72edd873 a05343939e4ab66c1f830d0ab410a51de51b3cd37c63fa90fb42784ebb20eb96
86 603dcbbb6872d6ac5dfbbcc11ae718b37cff012498e9771461aaf0aafd56afb6 3b1c6d0e931f4cb10de72e86299b92e0c5a1e401a4e816bc5fbe791f7e543aa7 90aa42b2c2ba12c0d226fc0a1c6ac163ad639d398fe2c125faaf987327d9aa46 34abf719d80628e4706aa969a269d6b75b4c2e19bf19edcfe956e8e7febec522 7a61b53701befdae0eeeffaecc73f14e20b537bb0f8b91ad7c2936dc63562b25 9043655fd17b0d90d2dee3665d82558859e8f359ceb1020220c080391812d4ff cd09a38e8dcf459b60bfa50e200ae4c0aaa8ae9fdfa3c4d079988864a60dcf3c 6206e5584bc7e0f1c3683a7eab1df62a8316d134cd2ebbbc6546b77408a1dfbc
87 9347dd22d05c7892141613a5d108f307e423b653d3f5cd85361db68fe5f23c77 3b1c6d0e931f4cb10de72e86299b92e0c5a1e401a4e816bc5fbe791f7e543aa7 6d7bb195ab6d615c83baea6130e025844e51b87ef3f0214981afb5fd23b2a1f0 f624fbe00e84937c89a6cb2af29016c7d6c5bb24ce053409375cde0792dcf694 3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9 fb8eb2d54bec7d95b4562d6b46b857ed6da5fe404febc380531647886b3d4681 b351b4dbd78e3d3e3d71ec0349aa4866dfeebdc00dd4a4247fb7cfaa07d90b38 297de6e48797297935f922b0c6e507c45a427af1ea623030f8d440e1a023f0a8
88 d69e8c934a559426212221ee62fe66032090c9e41dbf1736911467a8b382d244 3b1c6d0e931f4cb10de72e86299b92e0c5a1e401a4e816bc5fbe791f7e543aa7 90aa42b2c2ba12c0d226fc0a1c6ac163ad639d398fe2c125faaf987327d9aa46 d748eb2b398ef4aea311b4103d3eed7733da12da904276a629aae485282ba9ba b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9 122b661c8fa75bab92bbea4781ba5977d1760fc22a424d6caf014a4c7312a048 705b97f9701ff6691f61aacb3abb88c7aa34f6d8b9c15d3a5e96cf200bda6d98 9fd162af6b378bd3a54937ad7e366a4e76ccd01c5201f840225e043c2c3f5058
89 84cada66a0c8bfd97acaad2bc48f006c4873c55019b5629a68668e1bac5f8ce8 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 cae2c8d5513e897b79c2f71b7e14bdef878a76c92496ed7a61c19a124d4b5ba4 c0aa04b0d34066e2391afaa43b48b7427eaf97cc8ef4797d5da232fb5d7f8abd 7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451 3526884f0fa9e8b155df495561293b64c22664c250785988be071d8c32cd9535 3888a7d4400f4abdd3d919cfab4e28cf2fd6182bc19bc4cd755bdb39f6c7219d ed0e259444f31a352ad970226ab72bd2ace5a55f8f671a23ab8ca4dce8e556db
90 85219aaa3b5a19007a99a5c32f965e54f55a4984d9d3757b6d6781b81096d872 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 a7b04575cf360cbfa5b5bc15159a86dd7c8093bd1e8dcb375b2cea0a3789cfed f89acfaa3b71f926610306aa4a160874065a0b814b5ea2cb330d4853733a29fb 0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f b9d2612036ecf0353e11977dc6ec4c4f4c1efe11c9e5275a8e4eac7cf4b0a74c 4dd6b5b35ee89cc61b0794f184cb044bc5b60bc9fde57ca5318bb36752d10300 254b32b2b92e7d543ce7d12ac1668245a6ca18eabc9f81e156dc5aca03ab7dc8
91 687d45f70951103cf8c916c0e7362c41dbaa51ac2a0ea51e97d4e5a90872c63c bedf4a46791a938f480b88618f064e91012330d11baf12e43e4a292a16d6ac32 eadd252af3cf31e40ddf64777202a4161324db1c62edff52611e1ec6c70a8137 74a664fe6bb5e08f2e7c816d12f042ff86f37f408ff8e825d814ba6c01f1bd59 e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b 082eab6d08ca36468375e1995af525a607aef482b2b137a799594c02b56fbc4f edc4fb67f39d30f29bd27f6c9157ec4e15cfacdcaab5ce0781cec75627e80e5d f580188dcf585a85d56996b881a3221a96758115ef1eda3790faee0938484d90
92 336b89ef4296f969329539c0a6cf7dca672cf383e6189ba51c5b3a485d883003 bedf4a46791a938f480b88618f064e91012330d11baf12e43e4a292a16d6ac32 9435cd7496cca5ccad2732db57b0201e89bd80b8833f800839af32b2f86febc7 7c88cbd82c71228a6d0c58302a2be18dec7f2c8595ad0f37206bfa43f64f057d 9f14025af0065b30e47e23ebb3b491d39ae8ed17d33739e5ff3827ffb3634953 082eab6d08ca36468375e1995af525a607aef482b2b137a799594c02b56fbc4f bc0dcd12fa7b66f8040bd34f14caf13400e2517277d5139abb75623cb0ad3573 9dc5c24ee7fe82b0219a0904e17369cd8a5de22793848501ba820d815621c691
93 f309ea9487a5001ebf2697bba886899713629cf3e36010f946c5d03aa708d314 bedf4a46791a938f480b88618f064e91012330d11baf12e43e4a292a16d6ac32 f58327be5658ad7d24e499994ea34f6b1f1b8547c9fafa344c3e880fa588bf4a 9b8ff4666c3928006ea3a7de187e70945dfdba80966a4b32a7390dd6e5279c6d d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35 5a94f7961c1d17f3444af863c62e3373f5c3b695cc19fd1f81a38c33d624d43e 64a4db24a1fa82c9636cac5dc940ebb0eab32bc32c370158186621c438757f34 c8b72a3692495f32627e964579d8b67b1016c8cd141afb567e1aedcfd2572be2
94 a9ff25bb47cb81910afaa557f74761468796f451022ebfe2ec3b326e2e32f2a4 c8a14c17fecaa9d19467fe59b1340b7c042b2c33ac78466bb0cf47cbf5a451c5 a06b06ca8895f3d132e6d892459828362ba8559e98e5084cfdcae529ba2a96cb 56d34e47b3c8896f12d5e255d83faf0163a92028be00126d77b58cec84f49dca e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b f056a836d7f9795907fdb323f9f1931fd91ef6a0fab42b5f063ed9d8c3bfef71 fa4d17e454d5347a13df6d95a1972fde9fcc989ab425c9424a6c6c7288079619 4a7f9ce189e98d36d0bec477a28574001f2804c8d325a4b6582328a8d3a4a643
95 871541f45a1d4c09ea1c6abda4533daca2ef7da4ee8d5ac479fbadd6a6602a23 c8a14c17fecaa9d19467fe59b1340b7c042b2c33ac78466bb0cf47cbf5a451c5 b55d7711e4ca1ccc772e16011c1386300ac62c180e237d1cb0dfe9d9c080fbfe 055fd1722953d78cc3aae5d7a403f5c2930284ab9877d62e81db917f3818758a 76a50887d8f1c2e9301755428990ad81479ee21c25b43215cf524541e0503269 5a94f7961c1d17f3444af863c62e3373f5c3b695cc19fd1f81a38c33d624d43e 4fbab6e1a4815088d5b6f4c1f57e7cdb1661fbd307445aac15d955b438123a76 c80c4542643c03813b969292d58c98eb6ef0225a8006a8545c24796f09cda1e4
96 ce1847e159db727ee8fb0192190d6490b3ff3ed57a7e42d2b5575536a0964c4f 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 cae2c8d5513e897b79c2f71b7e14bdef878a76c92496ed7a61c19a124d4b5ba4 740d44e55dd1e6fa50393e3e0b17220b4e245cd09ec3c1edf07e373afa725fc1 e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b 122b661c8fa75bab92bbea4781ba5977d1760fc22a424d6caf014a4c7312a048 749bf8bf2d9792544a51299efc52b9d937fc1addccad9602387412e693df3f62 ff9ac3bfdd19c72ddb64b1af08255ecc5fe167df47e442df9d6f3a7f863b57e3
97 f04a2bf94eb4f4a90300d0e34566e9e66f532d0c4b4a3c12bd2cdcfd47c5d5db c8a14c17fecaa9d19467fe59b1340b7c042b2c33ac78466bb0cf47cbf5a451c5 b55d7711e4ca1ccc772e16011c1386300ac62c180e237d1cb0dfe9d9c080fbfe 240d26e87cdac7b898770a94dee070a0ec30378cff7321222a8ca757cc4156ce 0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f af63c99fcf063b217eb92dc4038ae684e1aa38756635804cda216c13816b3c11 6af95e081389adc494372479cf70dea100d90a74ed857a446abc48f7dbf62605 98bbb10fde8f2da17ccb509133936e658ddb4cbc5da3393de3f80d6c307a363c
98 c20674498599f91483eaa21ffb591a77b47cdfba3bcacef26c8e16a09bb3a937 33f346880e3d1011da3089cb7544e4657d3ce85774b2c667f906ab1e69ad4bd5 659e6f1f12d39aa66beeaa4d78ff974961c9af0d324446f3e9dff0af5f0e2071 a875665879fc7b20bda01c567c3fe42d808c15016c824b7c1862ae8a8980a267 785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09 3526884f0fa9e8b155df495561293b64c22664c250785988be071d8c32cd9535 24c76ab5a735d0579adbb9eb6e74c304cae6b05426719e05f7fb90c940918a1a 5fe5e33ee3d6dfe462b451514c234e3aa0be15dccff81a9833230ac98db0da41
99 dff17c0a1f2e309a518419bc43d14fe6b34517e21327276e7d6f2d67b69baa90 bedf4a46791a938f480b88618f064e91012330d11baf12e43e4a292a16d6ac32 eadd252af3cf31e40ddf64777202a4161324db1c62edff52611e1ec6c70a8137 a673429bfd299197cf330dc04c1be53621db178d033a0e70502f8afef1598e25 4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8 082eab6d08ca36468375e1995af525a607aef482b2b137a799594c02b56fbc4f 287f487fb91004955a0c37700732df54538b841a8fa3ad84b55ccf43f8368e3d 842fcb5e60989a03d08ee07f9bea0a0a4a824d991fe8cc055f3a89e05c5c392e
100 aa9d91e3af4894f22919a24ee7f1ec365d33e8f23e09f0124d9633bb9520a2e3 c8a14c17fecaa9d19467fe59b1340b7c042b2c33ac78466bb0cf47cbf5a451c5 b55d7711e4ca1ccc772e16011c1386300ac62c180e237d1cb0dfe9d9c080fbfe d31bacf17125087c9a57a5a4c1cb2c5acb73b047f0ce31319938282683de6756 4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a d5cd527b9b0c36f949961083944d5e3305b7c0b17d7685d77afd2a4bd280127e d72b31258d447c8c8b31e955fadb9cc789b3175eaf80e08094f6f4582c96f743 1faf8e717d10bb10cfb555b56d828ad0c39e49ee0b4059929ada030572b1c4e9
