0 1 2 3 4 5 6 7 8
822 108573881 54473832 181293971 55299661 116700769 151270997 26183054 153677040
823 5089933 200144036 168006172 70878646 116700769 99620502 141447374 153380326
824 186865272 115000662 13702724 241206950 141447188 110551496 217092536 210475775
825 17143810 115000662 223036787 47528952 51677445 110479172 109785858 35504044
826 6312814 210375873 130143451 197611443 116700769 19052129 67162196 19982376
827 74993427 115000662 223036787 174649629 241344422 51757354 193246104 171351539
828 52535926 61982416 151692331 60891107 83657394 124987550 214472462 48729243
829 176804260 210375873 168210540 255761413 208616133 152203662 130679428 22486145
830 208329749 54473832 106555121 26327365 128326483 194848274 244950131 91145480
831 71403469 54473832 175834199 177430055 46539811 110479172 16717607 220279047
832 77108898 61982416 151692331 47456439 81818632 267945786 165537916 186219237
833 117405385 61982416 114801433 133181507 141447188 194848274 18664204 74932934
834 167278478 54473832 181293971 211718565 72136496 194848274 99186746 180689903
835 87555970 54473832 212741261 237006135 116700769 252013187 76173981 225718661
836 103996224 210375873 62325828 241206950 237619649 152203662 259523095 81027270
837 26729947 115000662 223036787 255761413 108029724 181486660 117084328 263183663
838 177455954 200144036 155409623 229824821 26575330 267945786 178102074 166964881
839 97526613 200144036 168006172 60891107 155193115 194848274 139324860 28002538
840 203498284 61982416 151692331 28485613 120878539 181486660 116826743 111188546
841 215948847 115000662 13702724 255761413 159387837 149597669 233669893 20211292
842 165518374 115000662 33806622 47367341 78784375 97020536 127555199 246415788
843 182295165 115000662 13702724 205708588 27678245 11830193 147032541 229315626
844 25715538 210375873 168210540 234689157 126219244 19052129 186713466 206195593
845 158610687 61982416 114801433 258101182 192566919 158789952 77841338 32191788
846 185446494 200144036 257438331 171521909 243231745 142019900 92848094 106460770
847 186005107 200144036 168006172 69166053 116700769 40711347 139753218 150501152
848 18698485 54473832 212741261 241206950 100254891 158789952 116284540 121406921
849 188899577 61982416 151692331 260113239 64558329 91015052 12513167 131131004
850 240648801 61982416 114801433 104620052 246539070 247660392 248366475 81163377
851 230865541 54473832 106555121 18620715 103069196 110479172 67812883 168877408
852 181805155 200144036 257438331 260091196 51677445 13269043 200185921 89447366
853 38856285 54473832 175834199 260428728 120878539 192002551 55623008 247217474
854 195543597 61982416 114801433 24374577 55653802 192002551 112516845 244997538
855 123679075 210375873 62325828 267145341 39829735 12251392 212820828 33977517
856 168459352 115000662 223036787 153179951 112532803 110551496 213794716 195900770
857 193497679 210375873 168210540 47528952 46539811 97020536 17359497 84006832
858 194124175 210375873 190175089 18620715 139623049 106612650 33947406 252204909
859 215944486 210375873 168210540 237266106 77876673 267945786 93013785 161419265
860 88253574 210375873 171404862 260207037 124407944 124987550 124070804 160169702
861 50053958 61982416 51881900 218196376 159387837 13269043 114848357 35411891
862 161101182 54473832 106555121 138323186 112532803 124987550 96119259 45240761
863 109843758 200144036 168006172 47456439 64558329 110479172 194834578 165173291
864 67177046 115000662 33806622 260113239 12130452 51757354 162149315 93440866
865 7674260 115000662 33806622 47367341 112532803 51757354 25310085 137123913
866 102850657 115000662 33806622 66062968 66959925 149597669 95952707 131637582
867 52940383 54473832 106555121 163531552 78784375 23488070 248919221 257151444
868 123348132 210375873 190175089 112595176 159387837 8579766 83964831 44678546
869 187127654 200144036 257438331 47456439 94247280 224187687 120233134 257174802
870 107539049 54473832 106555121 35403856 83657394 194848274 205191015 157748226
871 243428940 54473832 19651323 47367341 108029724 133845607 216934841 161122234
872 210858186 115000662 13702724 237006135 64558329 151270997 217783696 251757023
873 257422007 115000662 33806622 178968127 135362666 256244483 213367139 218116461
874 243792221 115000662 13702724 40717314 26575330 12251392 31560247 101227153
875 94838580 200144036 257438331 218196376 112749351 91015052 37339949 54392440
876 11675104 210375873 62325828 110713927 192566919 106612650 154986028 45613178
877 63239875 210375873 62325828 267896277 257729423 97020536 83122570 180051011
878 112136032 210375873 171404862 226285878 223997165 192002551 129588086 155963216
879 104080211 210375873 130143451 267145341 87423536 135702231 54823294 55269601
880 49763220 200144036 168006172 47456439 77876673 151270997 144245937 236961924
881 232745746 200144036 246272594 55640854 112532803 97020536 77188865 182497605
882 228183539 61982416 151692331 174443320 112532803 110551496 78903626 198279102
883 47562885 210375873 62325828 203777016 82613657 11830193 33196818 199561063
884 193541300 115000662 33806622 80892824 183144979 267945786 145067558 184952794
885 41585332 61982416 170648106 174443320 246539070 94982009 100234117 172346040
886 241149075 54473832 19651323 226275914 39829735 110551496 182164830 152600892
887 176907610 61982416 114801433 133181507 159387837 194848274 169809879 42195463
888 83602704 210375873 62325828 104620052 119465050 47427602 225056345 190603906
889 230749558 54473832 175834199 191505203 155193115 247660392 203498813 223757273
890 200241114 54473832 181293971 133181507 87423536 135702231 15128940 262044527
891 25342879 61982416 170648106 260680954 250794279 202239615 261315997 133671716
892 36725477 200144036 155409623 190603582 81818632 106358258 150390805 79038157
893 68870794 115000662 78671411 216273108 26575330 158789952 99803365 193400463
894 234878591 210375873 168210540 137821327 72136496 110551496 161144033 107069088
895 247470229 61982416 114801433 153179951 72496448 252013187 800994 193337705
896 114507920 61982416 51881900 39881608 126887577 151270997 233103218 203087875
897 169186202 61982416 114801433 169555235 100254891 152203662 29895352 90179739
898 43934802 61982416 103857286 163531552 46539811 267945786 96729808 49906405
899 25304611 200144036 168006172 260428728 27678245 99620502 146056056 64846371
900 264400081 200144036 246272594 203777016 223997165 110479172 109063154 192003319
901 146879556 200144036 141893427 197611443 183144979 110479172 140583901 147536008
902 121054512 200144036 141893427 112233049 139623049 256244483 85304162 165808491
903 60192815 61982416 151692331 149051952 78784375 142019900 251847422 159808408
904 248877763 115000662 161026556 130583741 257729423 94982009 47854530 3331912
905 24337126 200144036 168006172 112595176 108029724 202239615 37197241 74908943
906 67235906 61982416 151692331 236182814 135362666 91015052 214341646 43729023
907 68603498 54473832 181293971 144530453 46539811 151270997 8046126 108767832
908 35555846 200144036 168006172 218924135 66959925 220447392 27850669 207521109
909 258281494 115000662 161026556 55230321 223997165 181486660 17788665 74094120
910 228925717 61982416 170648106 130583741 241344422 220447392 218830247 152352668
911 157685539 115000662 78671411 152828441 87423536 256244483 98763715 51389635
912 99150276 54473832 19651323 226285878 72496448 142019900 112870967 65389052
913 116248322 200144036 141893427 234689157 14777772 47427602 210465441 174233406
914 87916587 210375873 168210540 260680954 46539811 124987550 1733000 223742240
915 236876985 200144036 246272594 154699671 192566919 267945786 37416744 43790090
916 160823500 200144036 246272594 255761413 94247280 256244483 163747271 121526937
917 52526003 200144036 257438331 212840009 81818632 19052129 99397967 268216707
918 45700576 54473832 19651323 197611443 241344422 124987550 264079566 256816775
919 107848595 115000662 223036787 127518561 14777772 12251392 115076578 256171631
920 203304624 61982416 151692331 153179951 155193115 183909529 94437304 23258816
921 111720222 115000662 33806622 34863624 166805541 247660392 102902487 234644131
922 57845365 210375873 130143451 191505203 103069196 19052129 147374503 18901589
923 217170848 200144036 257438331 55230321 100254891 99620502 66542922 155792902
924 139088807 115000662 33806622 260680954 64558329 8579766 150582361 245469640
925 240042193 61982416 151692331 226285878 119465050 97020536 31574181 86938067
926 216587916 61982416 103857286 122316367 12130452 55732356 212954213 204843844
927 31364488 115000662 78671411 163118918 66959925 267945786 158108682 128349313
928 154262114 61982416 51881900 2046089 72136496 252013187 133745263 134703340
929 206219230 210375873 190175089 98441497 223997165 91015052 187330446 150103509
930 197494411 200144036 141893427 68383394 100254891 106358258 210263958 150236811
931 144512120 210375873 62325828 267896277 128326483 110479172 198333632 56946207
932 26468124 200144036 257438331 212840009 112532803 23488070 59886833 134517034
933 227468468 210375873 190175089 121689166 192566919 151270997 200559114 188796512
934 133363019 61982416 103857286 176641637 223997165 55732356 161126873 177157023
935 36482447 54473832 212741261 121689166 46539811 247660392 75335435 206394415
936 19432961 200144036 257438331 255349367 243231745 94982009 100961727 53107189
937 230757596 210375873 190175089 39881608 222770659 194848274 252977705 188321331
938 47959739 200144036 155409623 60891107 112749351 192002551 48384711 112624665
939 146305031 115000662 78671411 31244968 64558329 263777069 61444379 210612154
940 124282001 115000662 13702724 385406 14777772 220447392 134301175 148651370
941 30290571 200144036 168006172 110713927 46539811 124987550 5368072 127461519
942 78891480 210375873 168210540 385406 119465050 110551496 158766906 73710605
943 210232070 54473832 19651323 192758323 39829735 133845607 30109771 93506285
944 196465094 210375873 190175089 69166053 112749351 110479172 213726396 60773409
945 78116146 54473832 181293971 110713927 126219244 55732356 227093149 67989884
946 262624797 200144036 168006172 40717314 103069196 23488070 199845868 61620110
947 160734612 115000662 223036787 172788593 186117997 220447392 227351402 228586768
948 203298890 200144036 155409623 67605095 246539070 181486660 130048818 179888623
949 171422501 54473832 175834199 241206950 51677445 124987550 176953750 34211936
950 261728630 210375873 62325828 194041231 100254891 99620502 195402399 253261789
951 165749734 200144036 246272594 202022987 223997165 220447392 257419400 76174813
952 38575863 210375873 62325828 139095613 78784375 97020536 36001364 106178689
953 20747189 61982416 114801433 39881608 222770659 155689611 112373536 125304453
954 134481344 54473832 19651323 144530453 166805541 192002551 152141946 179888623
955 100589460 210375873 171404862 198746290 72136496 19052129 104957831 102687348
956 61922100 115000662 223036787 121689166 126887577 151270997 147527146 100933078
957 257509998 210375873 190175089 212840009 87423536 106612650 248716305 206629868
958 222072734 210375873 168210540 240768747 66959925 23488070 14454638 2926310
959 241411298 61982416 114801433 174535721 250794279 155689611 59352845 256319019
960 266604664 54473832 19651323 98441497 100254891 151270997 197279589 94836910
961 201305190 115000662 13702724 112595176 112749351 40711347 118970095 245012704
962 68040497 115000662 223036787 255349367 183144979 13269043 243530563 216836527
963 147793161 61982416 151692331 255349367 119465050 151270997 77500868 230296862
964 123078349 54473832 106555121 133634324 159387837 12251392 58875155 108045118
965 111129117 210375873 130143451 237006135 12130452 124987550 118865718 68680749
966 89969877 61982416 170648106 236807220 203642374 256244483 55983814 46562047
967 77590885 54473832 19651323 70878646 186117997 194848274 246293397 167112585
968 252434629 115000662 33806622 104645345 87423536 124987550 175513963 153892939
969 10048719 54473832 19651323 147658551 141447188 192002551 116094494 266640429
970 20919976 115000662 33806622 202022987 119465050 106612650 208538423 229767428
971 130792035 54473832 106555121 111429987 155193115 47427602 6988917 54653616
972 214005815 210375873 171404862 255349367 116700769 220447392 122687057 64568482
973 26619246 200144036 155409623 161538009 120878539 11830193 170158349 256171631
974 196427726 61982416 151692331 67605095 166805541 267945786 45021259 207090185
975 144313443 210375873 130143451 249606476 126219244 158789952 205160781 100664758
976 215007623 54473832 175834199 104620052 155193115 51757354 203780365 159339436
977 94039525 54473832 212741261 121689166 222770659 151270997 40327858 83706436
978 169776150 61982416 103857286 211718565 39829735 106358258 169711419 36614008
979 189979302 61982416 103857286 130583741 78784375 256244483 104328323 162344563
980 5555087 61982416 114801433 194041231 135362666 151270997 249101518 114948147
981 12428361 200144036 168006172 60044243 246539070 183909529 80759805 22483356
982 20663676 210375873 62325828 133634324 94247280 142019900 81839570 161790441
983 133242318 61982416 51881900 18842906 12130452 12251392 89314168 241938487
984 166122030 200144036 155409623 104645345 223997165 142019900 135185512 53121445
985 210326419 54473832 212741261 172788593 77876673 8579766 241821484 183394377
986 224659235 210375873 190175089 112595176 27678245 247660392 130139213 153329790
987 212594624 54473832 212741261 29589141 12130452 23488070 143383555 113781102
988 94454774 200144036 257438331 162023467 108029724 181486660 112151460 45787308
989 253824230 54473832 19651323 104645345 26575330 220447392 43583492 1129017
990 208146201 115000662 78671411 70878646 139623049 142019900 93184032 36467370
991 138469781 210375873 171404862 37802606 26575330 19052129 50857765 244555420
992 201713215 54473832 175834199 232774898 12130452 13269043 98721994 136163157
993 19654755 54473832 106555121 43151066 222770659 55732356 263422848 171914007
994 87329726 200144036 168006172 51561615 183144979 13269043 109008058 244838119
995 224677653 210375873 130143451 257356411 51677445 91015052 171836898 110018968
996 231564080 210375873 62325828 177430055 66959925 110479172 120651518 147627694
997 4029343 54473832 175834199 176641637 126219244 56190251 61745389 75706421
998 5682895 54473832 212741261 104620052 222770659 12251392 200377000 125764319
999 236637253 61982416 151692331 68196258 186117997 183909529 126763356 4016839
1000 42669747 200144036 257438331 138620690 77876673 47427602 171371596 132139660
1001 80715855 54473832 212741261 60891107 55653802 263777069 204763020 20767757
1002 82983948 210375873 62325828 260428728 250794279 135702231 35686096 39489793
1003 160236563 115000662 78671411 144530453 155193115 13269043 178424138 230704808
1004 163502963 200144036 246272594 55640854 186117997 99620502 18204486 62340883
1005 77586048 54473832 181293971 216273108 12130452 183909529 257441831 107838659
1006 141713454 115000662 33806622 60044243 81818632 99620502 129975926 116709824
1007 157797862 115000662 78671411 197611443 26575330 8579766 34371927 223026826
1008 173316453 54473832 19651323 47528952 46539811 106358258 107497488 148356116
1009 255353579 61982416 170648106 197271220 51677445 152203662 62704670 151216817
1010 220260765 61982416 51881900 232533711 183144979 247660392 39569677 85275851
1011 150982755 54473832 106555121 144640000 128326483 23488070 134445548 223240066
1012 118057528 61982416 151692331 212840009 87423536 220447392 92703088 54085019
1013 19265882 200144036 257438331 121689166 139623049 13269043 172864743 220795868
1014 114037474 54473832 106555121 98441497 66959925 183909529 92027270 100991213
1015 28263764 61982416 114801433 178968127 241344422 256244483 204453249 160963841
1016 100286863 115000662 78671411 91043044 223997165 133845607 126885981 106495509
1017 22165808 115000662 13702724 176641637 66959925 151270997 110585079 202316093
1018 113235686 61982416 114801433 263993707 166805541 40711347 133241465 207822577
1019 142254548 61982416 114801433 249606476 82613657 252013187 127126075 126109524
1020 209869417 210375873 62325828 249401828 46539811 99620502 39706059 50521696
1021 27372702 210375873 190175089 39881608 39829735 56190251 218220414 84843034
1022 53624586 115000662 223036787 70878646 208616133 183909529 211037588 190956894
1023 96034079 200144036 257438331 174649629 27678245 19052129 218233929 137585877
1024 194275467 54473832 19651323 24374577 222770659 97020536 237065333 110240824
1025 175239680 200144036 168006172 47456439 192566919 106358258 71599693 61426759
1026 84813269 61982416 114801433 221362895 51677445 106612650 199570128 183796254
1027 1756719 210375873 62325828 246199936 26575330 56190251 165451027 253412600
1028 173227444 115000662 161026556 127518561 139623049 194848274 104202120 82938307
1029 25469490 61982416 151692331 240768747 39829735 8579766 247705485 126025422
1030 214256406 200144036 246272594 121689166 257729423 55732356 33720216 98320148
1031 125187928 210375873 171404862 197271220 66959925 142019900 58413393 16872824
1032 241393480 115000662 13702724 28485613 237619649 224187687 139069981 219316454
1033 157345610 115000662 161026556 255349367 87423536 55732356 121508590 29020580
1034 117169074 54473832 181293971 64294847 39829735 106358258 139209061 145642028
1035 73092860 54473832 181293971 198386746 66959925 202239615 230926870 66834976
1036 203063251 210375873 168210540 123340549 39829735 267945786 251827511 165076823
1037 194770057 115000662 13702724 144530453 124407944 220447392 116030321 248192966
1038 81904939 61982416 151692331 121689166 223997165 183909529 62071921 179968238
1039 42777812 210375873 130143451 40717314 237619649 110551496 252507718 218924705
1040 76739480 210375873 62325828 153179951 223997165 181486660 173581855 96861839
1041 168158582 54473832 106555121 153384026 112532803 183909529 38753002 35773173
1042 121951992 210375873 171404862 70055464 120878539 56190251 199581587 197009293
1043 184693227 61982416 114801433 18620715 237619649 106612650 156545497 533274
1044 150778504 200144036 168006172 55230321 192566919 256244483 118858192 60075716
1045 27497491 210375873 168210540 144530453 203642374 192002551 234460882 23637628
1046 241541158 200144036 141893427 260207037 208616133 55732356 58472835 157254379
1047 165061133 54473832 106555121 176641637 82613657 106358258 191378504 111247294
1048 33231290 200144036 257438331 153179951 27678245 11830193 34596913 126133597
1049 91093649 54473832 181293971 190603582 222770659 151270997 220107818 49538920
1050 238275760 210375873 130143451 242876626 78784375 202239615 233246703 23585661
1051 105922867 115000662 13702724 64294847 112532803 135702231 157670362 218968598
1052 106660075 54473832 19651323 47528952 83657394 99620502 195653702 164867868
1053 75755097 54473832 106555121 257356411 155193115 158789952 199132027 58468554
1054 102995549 200144036 257438331 13362753 166805541 110479172 85206387 122767437
1055 92639757 115000662 78671411 76385941 82613657 110551496 72726182 60496000
1056 21171599 61982416 51881900 249606476 66959925 8579766 16438395 254362110
1057 220358133 115000662 161026556 13658003 192566919 23488070 88827381 256390360
1058 132542589 54473832 212741261 237266106 203642374 91015052 180953860 195770440
1059 187318604 61982416 51881900 229824821 223997165 13269043 29018123 248337819
1060 230128111 210375873 190175089 91043044 39829735 19052129 111352151 239169772
1061 31233762 115000662 13702724 218924135 27678245 224187687 123554385 33487260
1062 164478392 115000662 161026556 249401828 112532803 247660392 245027300 99362370
1063 69309577 54473832 19651323 240810036 120878539 110551496 160448322 116567946
1064 128315176 210375873 62325828 35403856 78784375 133845607 17699086 13648734
1065 101431194 61982416 51881900 55230321 139623049 192002551 35727616 71697783
1066 118270683 210375873 62325828 232533711 103069196 19052129 3956801 101502948
1067 266937021 210375873 190175089 68383394 12130452 12251392 182644664 117089869
1068 192519798 115000662 33806622 10229480 208616133 12251392 141736406 219734267
1069 52735609 54473832 19651323 83021148 112749351 106358258 220446319 134898661
1070 95802970 61982416 103857286 133634324 246539070 94982009 80488978 25197454
1071 185645485 200144036 155409623 174535721 87423536 94982009 94114163 82416382
1072 95725930 200144036 155409623 154699671 246539070 40711347 222658948 23827877
1073 153863897 200144036 155409623 178968127 139623049 11830193 119637798 158170029
1074 261067512 54473832 212741261 267896277 39829735 11830193 26619254 81419672
1075 190304698 200144036 246272594 153384026 208616133 11830193 63528108 28083174
1076 19903621 115000662 223036787 112595176 82613657 192002551 45863618 18441691
1077 10910068 61982416 114801433 130583741 14777772 110551496 102432411 237773713
1078 107651299 61982416 114801433 190603582 126219244 183909529 132317799 164678681
1079 82403291 200144036 168006172 47456439 126219244 19052129 85679684 182956725
1080 238077075 54473832 181293971 66062968 116700769 8579766 193084067 146528068
1081 67897612 115000662 13702724 163531552 119465050 133845607 240594517 114434610
1082 226430228 115000662 33806622 2046089 135362666 8579766 29515628 142483283
1083 75727504 115000662 33806622 120715138 257729423 192002551 177802790 92260250
1084 87334588 200144036 155409623 122316367 77876673 56190251 27417471 188061354
1085 165787034 61982416 103857286 225742514 100254891 110479172 214997560 90105184
1086 261125175 61982416 103857286 226275914 14777772 47427602 188029773 267944052
1087 15984485 61982416 170648106 112233049 237619649 202239615 117815679 256207974
1088 255970639 210375873 168210540 194041231 126887577 256244483 59279997 15169569
1089 142443589 200144036 257438331 241206950 100254891 99620502 239841439 28615015
1090 170151126 115000662 223036787 83021148 243231745 135702231 249319350 253597413
1091 131961604 200144036 155409623 34863624 135362666 133845607 197188817 85029432
1092 120154656 115000662 161026556 176641637 81818632 133845607 105532850 42748758
1093 48239954 200144036 168006172 130583741 26575330 13269043 262459774 28447284
1094 19400890 61982416 170648106 212840009 222770659 133845607 83602286 239893965
1095 107377618 210375873 168210540 218924135 203642374 247660392 122273675 138962905
1096 255517103 54473832 175834199 35403856 208616133 106358258 112170464 262586207
1097 91706977 210375873 62325828 174443320 112749351 192002551 38565547 143031168
1098 123356872 200144036 246272594 260680954 119465050 56190251 42464391 236126589
1099 201300929 210375873 171404862 225742514 72136496 106358258 130419507 127689011
1100 130097653 61982416 114801433 174443320 46539811 135702231 214355047 155815269
1101 145572957 54473832 212741261 91043044 116700769 13269043 268345725 43864359
1102 257784469 61982416 103857286 225742514 116700769 106612650 238695020 67831713
1103 11308727 54473832 212741261 28485613 166805541 106358258 151772380 229629030
1104 45247917 200144036 141893427 139095613 126219244 110551496 217051350 160140868
1105 188804444 200144036 168006172 263993707 126887577 247660392 259519379 101935184
1106 168823598 115000662 78671411 229824821 192566919 267945786 17180128 101662315
1107 133628017 210375873 130143451 218196376 51677445 106358258 7554185 47044239
1108 98853417 115000662 223036787 37802606 203642374 99620502 86291898 211398677
1109 71050387 54473832 106555121 70055464 66959925 51757354 213064623 40670205
1110 189266712 61982416 151692331 267145341 64558329 183909529 79506846 196424982
1111 29016860 115000662 33806622 226275914 64558329 183909529 161105340 85717138
1112 10732729 115000662 33806622 123340549 116700769 192002551 248294922 100002775
1113 247913367 210375873 190175089 212865192 12130452 40711347 49133129 200789887
1114 83603449 61982416 51881900 76385941 72136496 91015052 182171482 142492832
1115 226304020 200144036 257438331 260091196 51677445 110479172 156076792 192362062
1116 181811945 210375873 130143451 221362895 14777772 192002551 257179406 225230277
1117 154976704 115000662 223036787 232774898 94247280 263777069 180633670 49052714
1118 23393240 54473832 19651323 80892824 128326483 252013187 23618402 189816192
1119 104379562 115000662 78671411 138620690 203642374 155689611 105973949 192372288
1120 44881009 200144036 155409623 83021148 112749351 202239615 106325738 91765805
1121 72751792 210375873 168210540 13362753 192566919 158789952 167230787 207964519
1122 241785909 61982416 151692331 104620052 126887577 142019900 229822871 235004322
1123 85433564 200144036 141893427 70055464 55653802 267945786 130577252 218571316
1124 31679553 200144036 155409623 218924135 87423536 155689611 73084603 262467704
1125 48706917 200144036 141893427 35403856 112532803 94982009 2261172 127177585
1126 57651503 200144036 141893427 218924135 108029724 11830193 109575755 5843008
1127 178663303 200144036 155409623 69166053 128326483 133845607 59464704 18129964
1128 97328136 54473832 181293971 264256070 155193115 106612650 263973942 50046623
1129 20935544 61982416 151692331 2046089 135362666 152203662 241068348 123893616
1130 169842771 61982416 103857286 68196258 108029724 47427602 29157050 204477113
1131 99950565 210375873 190175089 237006135 14777772 149597669 177603982 215705
1132 128020922 200144036 155409623 55230321 155193115 133845607 232535251 148310609
1133 267937863 54473832 175834199 2046089 72136496 8579766 145990557 212201900
1134 50737552 115000662 78671411 121540724 77876673 40711347 69727411 210699933
1135 176996048 115000662 223036787 237006135 108029724 155689611 135371434 78703806
1136 235762004 61982416 114801433 163531552 183144979 152203662 198129104 141157698
1137 76144588 61982416 151692331 234689157 116700769 155689611 246688230 111837245
1138 6497765 115000662 78671411 35403856 103069196 124987550 151882441 51077356
1139 180833007 61982416 114801433 257356411 66959925 99620502 184709564 225735206
1140 172557464 115000662 13702724 191505203 126219244 47427602 24223361 130488273
1141 202346020 54473832 181293971 241206950 135362666 192002551 131611377 51498228
1142 107461382 61982416 151692331 10229480 124407944 110479172 255934956 41861682
1143 267384892 200144036 155409623 60044243 257729423 110479172 18319201 5935040
1144 109288794 200144036 168006172 111497454 87423536 155689611 229468850 114163562
1145 5639502 200144036 257438331 246199936 103069196 40711347 237044895 28900753
1146 210419234 200144036 141893427 54611443 100254891 133845607 245638050 4239262
1147 78350820 115000662 13702724 149051952 139623049 202239615 6954049 226448613
1148 38462132 54473832 181293971 229824821 46539811 133845607 29174164 187014210
1149 218721070 61982416 170648106 91043044 166805541 12251392 81933286 103764628
1150 78603988 200144036 246272594 249401828 257729423 183909529 227974344 164781985
1151 13180445 61982416 151692331 171521909 87423536 97020536 70865124 9669889
1152 45911957 54473832 181293971 243313709 237619649 224187687 184576792 186343848
1153 52585335 54473832 106555121 139095613 166805541 110479172 197114211 198757666
1154 178604925 115000662 13702724 54611443 46539811 247660392 187069294 24838721
1155 126954215 200144036 155409623 237006135 223997165 23488070 107242534 13421169
1156 132598581 54473832 19651323 234689157 46539811 192002551 237308877 107734415
1157 219890318 200144036 246272594 194041231 112749351 8579766 187025267 169680709
1158 83986200 200144036 246272594 98441497 186117997 23488070 103142442 36440413
1159 192137584 115000662 223036787 64294847 26575330 142019900 231090571 137151102
1160 142861781 210375873 190175089 133181507 81818632 247660392 17954566 185156341
1161 60204995 61982416 114801433 258101182 222770659 181486660 81055610 218074490
1162 31694547 54473832 106555121 191505203 14777772 110479172 22205493 194070644
1163 160122417 210375873 190175089 55640854 66959925 11830193 64553534 57327057
1164 25970814 54473832 181293971 161538009 243231745 11830193 64890844 23134608
1165 10461285 61982416 114801433 104620052 78784375 124987550 170925500 188065743
1166 94160630 210375873 168210540 267896277 139623049 158789952 114996760 2527344
1167 163698668 200144036 246272594 228757618 14777772 91015052 8201352 89756206
1168 89716210 200144036 155409623 60891107 120878539 202239615 244635808 206372267
1169 24505702 200144036 168006172 40717314 46539811 158789952 135134736 223168480
1170 124281229 54473832 212741261 194041231 77876673 94982009 255996840 123667607
1171 267446155 61982416 103857286 178968127 108029724 94982009 233395674 197711566
1172 188766554 61982416 103857286 60044243 241344422 181486660 192387349 120122729
1173 158558272 115000662 78671411 111497454 128326483 220447392 6306898 189881272
1174 246824038 61982416 170648106 226285878 186117997 19052129 49341851 119980076
1175 198964082 200144036 257438331 211718565 55653802 220447392 140063685 9442908
1176 80074613 61982416 170648106 260091196 126219244 183909529 33264243 67462983
1177 211936532 54473832 106555121 138620690 120878539 151270997 203712173 165350328
1178 162324173 200144036 257438331 211718565 39829735 183909529 105754479 140128079
1179 193180450 61982416 51881900 237266106 155193115 106358258 179149750 164639965
1180 75129319 115000662 13702724 76385941 46539811 202239615 185559566 111732860
1181 124944688 200144036 141893427 112595176 72496448 224187687 154832027 218586290
1182 255025618 115000662 13702724 76385941 203642374 152203662 136960087 254282532
1183 91822351 200144036 168006172 86786166 192566919 149597669 223136327 208079156
1184 234768456 115000662 78671411 197271220 237619649 181486660 122009831 125137657
1185 128203170 200144036 246272594 47528952 112532803 40711347 14862446 150714913
1186 263181563 61982416 51881900 232774898 66959925 151270997 178045825 93351972
1187 126741299 115000662 13702724 60044243 119465050 155689611 253667656 213650001
1188 59328746 210375873 168210540 13362753 120878539 110479172 26632983 99495672
1189 141452066 54473832 175834199 177430055 257729423 220447392 111059090 179607218
1190 199630526 200144036 246272594 68383394 203642374 97020536 38685156 23210
1191 36090743 115000662 223036787 241206950 14777772 19052129 78553708 209230966
1192 93000230 61982416 170648106 26327365 241344422 110479172 151571155 12050826
1193 81886729 115000662 33806622 226285878 135362666 106612650 42698626 263787134
1194 65717598 54473832 212741261 153179951 166805541 247660392 42516134 265610442
1195 144781775 115000662 223036787 263993707 155193115 94982009 89686454 48643454
1196 77893243 115000662 223036787 144640000 87423536 55732356 96779481 11950003
1197 196818769 54473832 212741261 205708588 100254891 247660392 234638418 264716405
1198 251649830 54473832 181293971 172788593 100254891 110551496 244049100 78614214
1199 203066455 115000662 161026556 154699671 112749351 124987550 149851841 216585006
1200 196094561 115000662 33806622 236807220 120878539 133845607 172372479 197959482
1201 179942509 54473832 106555121 76385941 116700769 247660392 220316550 243428129
1202 240141369 115000662 78671411 236807220 72496448 224187687 120020715 123897475
1203 257891806 54473832 175834199 214348156 166805541 155689611 30969564 56281306
1204 81158087 200144036 168006172 60299962 241344422 158789952 212916016 251916591
1205 54329781 200144036 155409623 198386746 126219244 23488070 237564910 62939781
1206 213389563 210375873 130143451 60299962 72136496 202239615 53116228 249675031
1207 256597714 61982416 103857286 205708588 64558329 55732356 107775400 47088936
1208 104983245 115000662 33806622 24374577 108029724 51757354 169962164 218875738
1209 5821489 54473832 181293971 162023467 237619649 56190251 266443756 67673486
1210 64965488 54473832 106555121 263660942 87423536 47427602 27584200 240299832
1211 185948247 210375873 168210540 2046089 12130452 106612650 248965708 236451940
1212 208010025 115000662 161026556 163118918 135362666 11830193 68100886 227443258
1213 28379422 115000662 223036787 55230321 27678245 220447392 89179420 41459065
1214 249566760 54473832 175834199 104645345 208616133 192002551 263759617 172833867
1215 58616157 54473832 181293971 28485613 139623049 47427602 148491090 122580125
1216 48520965 61982416 114801433 37802606 139623049 8579766 211015332 51659974
1217 246431072 54473832 181293971 249606476 55653802 47427602 239578186 207293632
1218 255714771 200144036 155409623 122316367 141447188 19052129 162852597 242954124
1219 222449649 61982416 51881900 112233049 116700769 99620502 145829760 158942634
1220 220648225 210375873 62325828 137821327 82613657 8579766 178904785 192760048
1221 15709858 200144036 141893427 191505203 250794279 99620502 64961969 220018593
1222 67856177 200144036 246272594 211718565 46539811 55732356 11712070 61552338
1223 53848607 115000662 161026556 75671957 186117997 47427602 257834293 104251842
1224 102655641 210375873 168210540 232533711 55653802 40711347 82064945 252391739
1225 170212178 210375873 171404862 70055464 183144979 181486660 220770337 172733219
